label,sentence1,sentence2
1,thời hạn của quy hoạch giao thông vận tải,thời hạn của qui hoạch giao thông vận tải
1,thời hạn của quy hoạch giao thông vận tải,quy hoạch giao thông vận chuyển có thời hạn như thế nào
1,thời hạn của quy hoạch giao thông vận tải,thời hạn của quy hoạch giao thông vận chuyển
1,quy hoạch giao thông vận tải đường bộ được lập trên cơ sở gì,cơ sở lập ra quy hoạch giao thông vận tải đường bộ
1,quy hoạch giao thông vận tải đường bộ được lập trên cơ sở gì,cơ sở lập ra qui hoạch giao thông vận tải đường bộ
1,quy hoạch giao thông vận tải đường bộ được lập trên cơ sở gì,qui hoạch giao thông vận tải đường bộ được lập trên cơ sở gì
1,quy hoạch giao thông vận tải đường bộ được lập trên cơ sở gì,cơ sở lập ra qui hoạch giao thông vận tải đường bộ
1,quy hoạch giao thông vận tải đường bộ được lập trên cơ sở gì,qui hoạch giao thông vận tải đường bộ được lập trên cơ sở gì
1,quy hoạch giao thông vận tải đường bộ được lập trên cơ sở gì,cơ sở lập ra quy hoạch giao thông vận chuyển đường bộ
1,quy hoạch giao thông vận tải đường bộ được lập trên cơ sở gì,quy hoạch giao thông vận chuyển đường bộ được lập trên cơ sở gì
1,quy hoạch giao thông vận tải đường bộ là gì,thế nào là quy hoạch giao thông vận tải đường bộ
1,quy hoạch giao thông vận tải đường bộ là gì,thế nào là qui hoạch giao thông vận tải đường bộ
1,quy hoạch giao thông vận tải đường bộ là gì,qui hoạch giao thông vận tải đường bộ là gì
1,quy hoạch giao thông vận tải đường bộ là gì,thế nào là qui hoạch giao thông vận tải đường bộ
1,quy hoạch giao thông vận tải đường bộ là gì,qui hoạch giao thông vận tải đường bộ là gì
1,quy hoạch giao thông vận tải đường bộ là gì,thế nào là quy hoạch giao thông vận chuyển đường bộ
1,quy hoạch giao thông vận tải đường bộ là gì,quy hoạch giao thông vận chuyển đường bộ là gì
1,quy hoạch giao thông vận tải là gì,thế nào là quy hoạch giao thông vận tải
1,quy hoạch giao thông vận tải là gì,thế nào là qui hoạch giao thông vận tải
1,quy hoạch giao thông vận tải là gì,qui hoạch giao thông vận tải là gì
1,quy hoạch giao thông vận tải là gì,thế nào là qui hoạch giao thông vận tải
1,quy hoạch giao thông vận tải là gì,qui hoạch giao thông vận tải là gì
1,quy hoạch giao thông vận tải là gì,thế nào là quy hoạch giao thông vận chuyển
1,quy hoạch giao thông vận tải là gì,quy hoạch giao thông vận chuyển là gì
1,điều 7 luật giao thông,trong luật giao thông điều 7 là gì
1,điều 7 luật giao thông,trong luật giao thông điều bảy là gì
1,điều 7 luật giao thông,điều bảy luật giao thông
1,tuyên truyền về luật giao thông quy định ở đâu,tuyên truyền về luật giao thông được quy định trong luật như thế nào
1,khoản 1 điều 7 luật giao thông,luật giao thông khoản 1 điều 7 quy định những gì
1,khoản 1 điều 7 luật giao thông,luật giao thông khoản một điều 7 quy định những gì
1,khoản 1 điều 7 luật giao thông,khoản một điều 7 luật giao thông
1,khoản 1 điều 7 luật giao thông,luật giao thông khoản 1 điều bảy quy định những gì
1,khoản 1 điều 7 luật giao thông,khoản 1 điều bảy luật giao thông
1,khoản 2 điều 7 luật giao thông,luật giao thông khoản 2 điều 7 quy định những gì
1,khoản 2 điều 7 luật giao thông,luật giao thông khoản hai điều 7 quy định những gì
1,khoản 2 điều 7 luật giao thông,khoản hai điều 7 luật giao thông
1,khoản 2 điều 7 luật giao thông,luật giao thông khoản 2 điều bảy quy định những gì
1,khoản 2 điều 7 luật giao thông,khoản 2 điều bảy luật giao thông
1,khoản 3 điều 7 luật giao thông,luật giao thông khoản 3 điều 7 quy định những gì
1,khoản 3 điều 7 luật giao thông,luật giao thông khoản ba điều 7 quy định những gì
1,khoản 3 điều 7 luật giao thông,khoản ba điều 7 luật giao thông
1,khoản 3 điều 7 luật giao thông,luật giao thông khoản 3 điều bảy quy định những gì
1,khoản 3 điều 7 luật giao thông,khoản 3 điều bảy luật giao thông
1,khoản 4 điều 7 luật giao thông,luật giao thông khoản 4 điều 7 quy định những gì
1,khoản 4 điều 7 luật giao thông,luật giao thông khoản bốn điều 7 quy định những gì
1,khoản 4 điều 7 luật giao thông,khoản bốn điều 7 luật giao thông
1,khoản 4 điều 7 luật giao thông,luật giao thông khoản 4 điều bảy quy định những gì
1,khoản 4 điều 7 luật giao thông,khoản 4 điều bảy luật giao thông
1,khoản 5 điều 7 luật giao thông,luật giao thông khoản 5 điều 7 quy định những gì
1,khoản 5 điều 7 luật giao thông,luật giao thông khoản năm điều 7 quy định những gì
1,khoản 5 điều 7 luật giao thông,khoản năm điều 7 luật giao thông
1,khoản 5 điều 7 luật giao thông,luật giao thông khoản 5 điều bảy quy định những gì
1,khoản 5 điều 7 luật giao thông,khoản 5 điều bảy luật giao thông
1,giáo dục pháp luật về giao thông,thế nào là giáo dục pháp luật về giao thông
1,trách nhiệm của tổ chức tuyên truyền giáo dục,tổ chức tuyên truyền giáo dục có trách nhiệm gì
1,nhiệm vụ của ủy ban nhân dân trong tuyên truyền,ủy ban nhân dân có nhiệm vụ gì trong tuyên truyền
1,trách nhiệm của cơ quan quản lý nhà nước,các cơ quan quản lý nhà nước có trách nhiệm gì
1,trách nhiệm của cơ quan quản lý nhà nước,các cơ quan quản lí nhà nước có trách nhiệm gì
1,trách nhiệm của cơ quan quản lý nhà nước,trách nhiệm của cơ quan quản lí nhà nước
1,trách nhiệm của mặt trận tổ quốc việt nam trong tuyên truyền,mặt trận tổ quốc có trách nhiệm gì trong việc tuyên truyền
1,điều 8 luật giao thông,luật giao thông điều 8 quy định những gì
1,điều 8 luật giao thông,luật giao thông điều tám quy định những gì
1,điều 8 luật giao thông,điều tám luật giao thông
1,các hành vi bị nghiêm cấm,những hành vi nào bị nghiêm cấm
1,đào đường trái phép có sao không,đào đường phải xin phép không
1,phá đường có sao không,hậu quả của việc phá đường
1,dùng lề đường bán hàng được không,bán hàng ở lề đường có được không
1,dùng lòng đường bán hàng được không,bán hàng ở dưới lòng đườn có được không
1,dùng hè phố bán hàng được không,bán hàng ở hè phố có được không
1,dùng xe đểu được không,dùng xe đểu có vi phạm không
1,dùng xe đểu được không,dùng xe kém chất lượng có vi phạm không
1,dùng xe đểu được không,dùng xe không đảm bảo an toàn có vi phạm không
1,dùng xe đểu được không,dùng xe kém chất lượng được không
1,dùng xe đểu được không,dùng xe không đảm bảo an toàn được không
1,đua xe được không,đua xe có vi phạm luật hay không
1,dùng ma túy được không,dùng ma túy có vi phạm pháp luật hay không
1,uống rượu lái xe được không,có sai không khi uống rượu mà vẫn lái xe
1,uống rượu lái xe được không,có sai không khi uống rượu mà vẫn lái xe
1,uống rượu lái xe được không,có sai không khi uống rượu mà vẫn lái xe
1,lái xe không giấy phép được không,lái xe mà không có giấy phép có làm sao không
1,cho người khác mượn xe được không,cho người khác mượn xe có vi phạm luật hay không
1,chạy nhanh được không,chạy nhanh có vi phạm luật giao thông hay không
1,chạy nhanh được không,phóng nhanh có vi phạm luật giao thông hay không
1,chạy nhanh được không,di chuyển nhanh có vi phạm luật giao thông hay không
1,chạy nhanh được không,phóng nhanh được không
1,chạy nhanh được không,di chuyển nhanh được không
1,bấm còi được không,có sai không khi tôi bấm còi
1,bấm còi được không,có sai không khi tôi bấm còi
1,bấm còi được không,có sai không khi tôi bấm còi
1,bấm còi rú ga được không,tôi bấm còi rú ga có làm sao không
1,tự lắp đặt còi xe được không,có sai không khi tự lắp đặt còi xe
1,tự lắp đặt còi xe được không,có sai không khi tự lắp đặt còi xe
1,tự lắp đặt còi xe được không,có sai không khi tự lắp đặt còi xe
1,vận chuyển hàng cấm được không,vận chuyển hàng cấm có vi phạm luật giao thông hay không
1,đe dọa khách được không,đe dọa hành khách là hành vi được cho phép không
1,chạy sau khi gây tai nạn được không,sau khi gây tai nạn bỏ chạy có được không
1,chạy sau khi gây tai nạn được không,sau khi gây tai nạn bỏ chạy có được không
1,chạy sau khi gây tai nạn được không,sau khi gây tai nạn bỏ chạy có được không
1,chạy sau khi gây tai nạn được không,chạy sau khi gây tai nạn được không
1,chạy sau khi gây tai nạn được không,chạy sau khi gây tai nạn được không
1,chạy sau khi gây tai nạn được không,sau khi gây tai nạn bỏ phóng có được không
1,chạy sau khi gây tai nạn được không,sau khi gây tai nạn bỏ di chuyển có được không
1,chạy sau khi gây tai nạn được không,phóng sau khi gây tai nạn được không
1,chạy sau khi gây tai nạn được không,di chuyển sau khi gây tai nạn được không
1,đi đường gặp người tai nạn không cứu được không,có nhất thiết phải cứu người bị tai nạn không
